Unnamed: 0,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,remaining_lease_year,month_extract,year_extract,flat_type_room,flat_model_cat,storey_range_cat,town_cat,latitude,longitude
4155,2018-08,KALLANG/WHAMPOA,4 ROOM,38D,BENDEMEER RD,22 TO 24,89.0,Model A,2012,92 years 10 months,737500.0,92.83333333333331,8,2018,4,3,7,15,1.3217506,103.86680736617852
4156,2018-08,KALLANG/WHAMPOA,4 ROOM,8,BOON KENG RD,16 TO 18,94.0,DBSS,2011,91 years 05 months,850000.0,91.41666666666669,8,2018,4,1,5,15,1.3164065,103.861626131257
4158,2018-08,PUNGGOL,2 ROOM,624C,PUNGGOL CTRL,04 TO 06,46.0,Model A,2014,94 years 08 months,250000.0,94.66666666666669,8,2018,2,3,1,17,1.4004919500000002,103.91202070486516
4159,2018-08,PUNGGOL,2 ROOM,624C,PUNGGOL CTRL,16 TO 18,47.0,Model A,2014,94 years 09 months,260000.0,94.75,8,2018,2,3,5,17,1.4004919500000002,103.91202070486516
4160,2018-08,PUNGGOL,2 ROOM,210C,PUNGGOL PL,04 TO 06,46.0,Model A,2014,95 years 04 months,260000.0,95.33333333333331,8,2018,2,3,1,17,1.3996653499999998,103.8998812698095
4161,2018-08,PUNGGOL,2 ROOM,209C,PUNGGOL PL,07 TO 09,46.0,Model A,2014,95 years 04 months,265000.0,95.33333333333331,8,2018,2,3,2,17,1.39929405,103.90077231957416
4162,2018-08,PUNGGOL,3 ROOM,212A,PUNGGOL WALK,01 TO 03,67.0,Model A,2015,95 years 08 months,295000.0,95.66666666666669,8,2018,3,3,0,17,1.39998565,103.89920922323546
4163,2018-08,PUNGGOL,3 ROOM,289A,PUNGGOL PL,01 TO 03,73.0,Premium Apartment,2013,93 years 07 months,328000.0,93.58333333333331,8,2018,3,4,0,17,1.4064548,103.906375
4164,2018-08,PUNGGOL,3 ROOM,211B,PUNGGOL WALK,13 TO 15,67.0,Model A,2014,94 years 08 months,342000.0,94.66666666666669,8,2018,3,3,4,17,1.40121245,103.89977998927512
4165,2018-08,PUNGGOL,3 ROOM,289A,PUNGGOL PL,01 TO 03,70.0,Premium Apartment,2013,93 years 07 months,345000.0,93.58333333333331,8,2018,3,4,0,17,1.4064548,103.906375
4166,2018-08,PUNGGOL,3 ROOM,624C,PUNGGOL CTRL,10 TO 12,69.0,Model A,2014,94 years 09 months,350000.0,94.75,8,2018,3,3,3,17,1.4004919500000002,103.91202070486516
4167,2018-08,PUNGGOL,3 ROOM,212B,PUNGGOL WALK,10 TO 12,67.0,Model A,2015,95 years 08 months,358000.0,95.66666666666669,8,2018,3,3,3,17,1.4004542,103.89937406735528
4168,2018-08,PUNGGOL,3 ROOM,209B,PUNGGOL PL,10 TO 12,67.0,Model A,2014,95 years 04 months,360000.0,95.33333333333331,8,2018,3,3,3,17,1.39981635,103.90108815175736
4169,2018-08,PUNGGOL,3 ROOM,210A,PUNGGOL PL,10 TO 12,67.0,Model A,2014,95 years 04 months,366000.0,95.33333333333331,8,2018,3,3,3,17,1.3999953,103.90036005
4170,2018-08,PUNGGOL,3 ROOM,208B,PUNGGOL PL,10 TO 12,67.0,Model A,2014,94 years 10 months,370000.0,94.83333333333331,8,2018,3,3,3,17,1.4014628,103.90111699295169
4171,2018-08,PUNGGOL,3 ROOM,305A,PUNGGOL RD,10 TO 12,69.0,Premium Apartment,2012,92 years 11 months,370000.0,92.91666666666669,8,2018,3,4,3,17,1.4091997,103.9096751
4172,2018-08,PUNGGOL,3 ROOM,211A,PUNGGOL WALK,10 TO 12,67.0,Model A,2014,94 years 08 months,370000.0,94.66666666666669,8,2018,3,3,3,17,1.4017054,103.8998087260598
4173,2018-08,PUNGGOL,3 ROOM,207C,PUNGGOL PL,16 TO 18,67.0,Model A,2014,94 years 10 months,385000.0,94.83333333333331,8,2018,3,3,5,17,1.40057,103.90015454060868
4174,2018-08,PUNGGOL,4 ROOM,601B,PUNGGOL CTRL,01 TO 03,93.0,Model A,2012,92 years 11 months,370000.0,92.91666666666669,8,2018,4,3,0,17,1.4022689,103.90790837736392
4175,2018-08,PUNGGOL,4 ROOM,169A,PUNGGOL FIELD,01 TO 03,93.0,Model A,2014,94 years 08 months,370000.0,94.66666666666669,8,2018,4,3,0,17,1.4025016,103.899369
4176,2018-08,PUNGGOL,4 ROOM,614B,EDGEFIELD PLAINS,01 TO 03,92.0,Model A,2012,93 years 04 months,373000.0,93.33333333333331,8,2018,4,3,0,17,1.40305615,103.91008930173136
4177,2018-08,PUNGGOL,4 ROOM,602C,PUNGGOL CTRL,01 TO 03,93.0,Model A,2012,93 years,380000.0,93.0,8,2018,4,3,0,17,1.4028291,103.90717020660904
4178,2018-08,PUNGGOL,4 ROOM,619A,PUNGGOL DR,01 TO 03,93.0,Premium Apartment,2013,94 years 02 months,380000.0,94.16666666666669,8,2018,4,4,0,17,1.4026646,103.91149308845556
4179,2018-08,PUNGGOL,4 ROOM,169B,PUNGGOL FIELD,04 TO 06,92.0,Model A,2014,94 years 09 months,388000.0,94.75,8,2018,4,3,1,17,1.4025016,103.899369
4180,2018-08,PUNGGOL,4 ROOM,604A,PUNGGOL RD,01 TO 03,92.0,Model A,2012,93 years 01 month,390000.0,93.08333333333331,8,2018,4,3,0,17,1.4091997,103.9096751
4181,2018-08,PUNGGOL,4 ROOM,619C,PUNGGOL DR,01 TO 03,95.0,Premium Apartment,2013,94 years 01 month,392000.0,94.08333333333331,8,2018,4,4,0,17,1.4024641999999998,103.91072714662886
4182,2018-08,PUNGGOL,4 ROOM,168D,PUNGGOL FIELD,10 TO 12,92.0,Model A,2014,94 years 08 months,395000.0,94.66666666666669,8,2018,4,3,3,17,1.4025016,103.899369
4183,2018-08,PUNGGOL,4 ROOM,619A,PUNGGOL DR,04 TO 06,93.0,Premium Apartment,2013,94 years 01 month,410000.0,94.08333333333331,8,2018,4,4,1,17,1.4026646,103.91149308845556
4184,2018-08,PUNGGOL,4 ROOM,267B,PUNGGOL FIELD,04 TO 06,93.0,Premium Apartment,2013,93 years 06 months,410000.0,93.5,8,2018,4,4,1,17,1.4025016,103.899369
4185,2018-08,PUNGGOL,4 ROOM,207B,PUNGGOL PL,04 TO 06,92.0,Model A,2014,94 years 10 months,418000.0,94.83333333333331,8,2018,4,3,1,17,1.4003564,103.90072783183976
4186,2018-08,PUNGGOL,4 ROOM,168C,PUNGGOL FIELD,04 TO 06,92.0,Model A,2014,94 years 08 months,420000.0,94.66666666666669,8,2018,4,3,1,17,1.4025016,103.899369
4187,2018-08,PUNGGOL,4 ROOM,604A,PUNGGOL RD,04 TO 06,93.0,Model A,2012,93 years 01 month,420000.0,93.08333333333331,8,2018,4,3,1,17,1.4091997,103.9096751
4188,2018-08,PUNGGOL,4 ROOM,268C,PUNGGOL FIELD,04 TO 06,93.0,Premium Apartment,2013,93 years 05 months,420000.0,93.41666666666669,8,2018,4,4,1,17,1.4025016,103.899369
4189,2018-08,PUNGGOL,4 ROOM,612D,PUNGGOL DR,07 TO 09,93.0,Model A,2012,93 years 05 months,422000.0,93.41666666666669,8,2018,4,3,2,17,1.3980262,103.9187696
4190,2018-08,PUNGGOL,4 ROOM,169B,PUNGGOL FIELD,13 TO 15,92.0,Model A,2014,94 years 08 months,425000.0,94.66666666666669,8,2018,4,3,4,17,1.4025016,103.899369
4191,2018-08,PUNGGOL,4 ROOM,622C,PUNGGOL CTRL,10 TO 12,94.0,Model A,2014,94 years 08 months,425888.0,94.66666666666669,8,2018,4,3,3,17,1.40072155,103.91076839507788
4192,2018-08,PUNGGOL,4 ROOM,623A,PUNGGOL CTRL,07 TO 09,94.0,Model A,2014,94 years 08 months,430000.0,94.66666666666669,8,2018,4,3,2,17,1.39986885,103.91194957707894
4193,2018-08,PUNGGOL,4 ROOM,612D,PUNGGOL DR,07 TO 09,93.0,Model A,2012,93 years 05 months,430000.0,93.41666666666669,8,2018,4,3,2,17,1.3980262,103.9187696
4194,2018-08,PUNGGOL,4 ROOM,210B,PUNGGOL PL,04 TO 06,92.0,Model A,2014,95 years 04 months,430000.0,95.33333333333331,8,2018,4,3,1,17,1.4001254,103.90002203008862
4195,2018-08,PUNGGOL,4 ROOM,612D,PUNGGOL DR,10 TO 12,93.0,Model A,2012,93 years 05 months,431000.0,93.41666666666669,8,2018,4,3,3,17,1.3980262,103.9187696
4196,2018-08,PUNGGOL,4 ROOM,305A,PUNGGOL RD,01 TO 03,93.0,Premium Apartment,2012,92 years 11 months,433888.0,92.91666666666669,8,2018,4,4,0,17,1.4091997,103.9096751
4197,2018-08,PUNGGOL,4 ROOM,274A,PUNGGOL PL,01 TO 03,96.0,Premium Apartment,2013,93 years 11 months,440000.0,93.91666666666669,8,2018,4,4,0,17,1.4027158,103.90237415806946
4198,2018-08,PUNGGOL,4 ROOM,617C,PUNGGOL DR,04 TO 06,93.0,Premium Apartment,2013,94 years 01 month,440000.0,94.08333333333331,8,2018,4,4,1,17,1.40192215,103.9125164732976
4199,2018-08,PUNGGOL,4 ROOM,612B,PUNGGOL DR,07 TO 09,93.0,Model A,2012,93 years 04 months,442000.0,93.33333333333331,8,2018,4,3,2,17,1.4049447,103.90805710902164
4200,2018-08,PUNGGOL,4 ROOM,618A,PUNGGOL DR,16 TO 18,93.0,Premium Apartment,2013,94 years 01 month,443000.0,94.08333333333331,8,2018,4,4,5,17,1.40120035,103.9124992488696
4201,2018-08,PUNGGOL,4 ROOM,207D,PUNGGOL PL,04 TO 06,92.0,Model A,2014,94 years 10 months,446000.0,94.83333333333331,8,2018,4,3,1,17,1.4010148999999998,103.9005892
4202,2018-08,PUNGGOL,4 ROOM,209A,PUNGGOL PL,07 TO 09,92.0,Model A,2014,95 years 04 months,448000.0,95.33333333333331,8,2018,4,3,2,17,1.3998106,103.90055501349045
4203,2018-08,PUNGGOL,4 ROOM,614B,EDGEFIELD PLAINS,10 TO 12,92.0,Model A,2012,93 years 04 months,448000.0,93.33333333333331,8,2018,4,3,3,17,1.40305615,103.91008930173136
4204,2018-08,PUNGGOL,4 ROOM,613D,PUNGGOL DR,16 TO 18,93.0,Model A,2012,93 years 05 months,448888.0,93.41666666666669,8,2018,4,3,5,17,1.4038703,103.90878698729448
4205,2018-08,PUNGGOL,4 ROOM,619B,PUNGGOL DR,13 TO 15,93.0,Premium Apartment,2013,94 years 02 months,450000.0,94.16666666666669,8,2018,4,4,4,17,1.4029544,103.91108345361496
4206,2018-08,PUNGGOL,4 ROOM,207D,PUNGGOL PL,10 TO 12,92.0,Model A,2014,94 years 10 months,450000.0,94.83333333333331,8,2018,4,3,3,17,1.4010148999999998,103.9005892
4207,2018-08,PUNGGOL,4 ROOM,208C,PUNGGOL PL,07 TO 09,92.0,Model A,2014,94 years 10 months,450000.0,94.83333333333331,8,2018,4,3,2,17,1.40090365,103.90115038117035
4208,2018-08,PUNGGOL,4 ROOM,301D,PUNGGOL PL,10 TO 12,93.0,Premium Apartment,2011,91 years 08 months,450000.0,91.66666666666669,8,2018,4,4,3,17,1.4064548,103.906375
4209,2018-08,PUNGGOL,4 ROOM,623C,PUNGGOL CTRL,16 TO 18,94.0,Model A,2014,94 years 08 months,455000.0,94.66666666666669,8,2018,4,3,5,17,1.399735,103.91145876910468
4210,2018-08,PUNGGOL,4 ROOM,271A,PUNGGOL WALK,04 TO 06,93.0,Premium Apartment,2014,94 years 08 months,455000.0,94.66666666666669,8,2018,4,4,1,17,1.403736,103.90033243078156
4211,2018-08,PUNGGOL,4 ROOM,213B,PUNGGOL WALK,04 TO 06,93.0,Model A,2015,95 years 08 months,458000.0,95.66666666666669,8,2018,4,3,1,17,1.40077825,103.898435254595
4212,2018-08,PUNGGOL,4 ROOM,619B,PUNGGOL DR,10 TO 12,93.0,Premium Apartment,2013,94 years 01 month,459888.0,94.08333333333331,8,2018,4,4,3,17,1.4029544,103.91108345361496
4213,2018-08,PUNGGOL,4 ROOM,269A,PUNGGOL FIELD,04 TO 06,97.0,Premium Apartment,2013,93 years 05 months,460000.0,93.41666666666669,8,2018,4,4,1,17,1.4031489,103.8990163255596
4214,2018-08,PUNGGOL,4 ROOM,273A,PUNGGOL PL,04 TO 06,96.0,Premium Apartment,2013,93 years 11 months,460000.0,93.91666666666669,8,2018,4,4,1,17,1.4022730499999998,103.9021343083134
4215,2018-08,PUNGGOL,4 ROOM,602B,PUNGGOL CTRL,16 TO 18,94.0,Model A,2012,92 years 11 months,460888.0,92.91666666666669,8,2018,4,3,5,17,1.4030367,103.9068516919298
4216,2018-08,PUNGGOL,4 ROOM,211B,PUNGGOL WALK,07 TO 09,92.0,Model A,2014,94 years 08 months,465000.0,94.66666666666669,8,2018,4,3,2,17,1.40121245,103.89977998927512
4217,2018-08,PUNGGOL,4 ROOM,270A,PUNGGOL FIELD,04 TO 06,93.0,Premium Apartment,2013,93 years 06 months,466888.0,93.5,8,2018,4,4,1,17,1.40402545,103.8997521642408
4218,2018-08,PUNGGOL,4 ROOM,207A,PUNGGOL PL,13 TO 15,92.0,Model A,2014,94 years 10 months,468000.0,94.83333333333331,8,2018,4,3,4,17,1.4003559,103.9009703340439
4219,2018-08,PUNGGOL,4 ROOM,211C,PUNGGOL WALK,10 TO 12,92.0,Model A,2014,94 years 08 months,468000.0,94.66666666666669,8,2018,4,3,3,17,1.40083175,103.89958326893614
4220,2018-08,PUNGGOL,4 ROOM,209A,PUNGGOL PL,07 TO 09,92.0,Model A,2014,95 years 04 months,472000.0,95.33333333333331,8,2018,4,3,2,17,1.3998106,103.90055501349045
4221,2018-08,PUNGGOL,4 ROOM,268B,PUNGGOL FIELD,04 TO 06,97.0,Premium Apartment,2013,93 years 05 months,473000.0,93.41666666666669,8,2018,4,4,1,17,1.4025016,103.899369
4222,2018-08,PUNGGOL,4 ROOM,209A,PUNGGOL PL,10 TO 12,92.0,Model A,2014,95 years 04 months,475000.0,95.33333333333331,8,2018,4,3,3,17,1.3998106,103.90055501349045
4223,2018-08,PUNGGOL,4 ROOM,303A,PUNGGOL CTRL,13 TO 15,93.0,Premium Apartment,2010,90 years 11 months,478000.0,90.91666666666669,8,2018,4,4,4,17,1.40380875,103.90575116893288
4224,2018-08,PUNGGOL,4 ROOM,268C,PUNGGOL FIELD,07 TO 09,96.0,Premium Apartment,2013,93 years 06 months,478000.0,93.5,8,2018,4,4,2,17,1.4025016,103.899369
4225,2018-08,PUNGGOL,4 ROOM,306B,PUNGGOL PL,04 TO 06,93.0,Premium Apartment,2012,92 years 11 months,478000.0,92.91666666666669,8,2018,4,4,1,17,1.4058546,103.90579158046026
4226,2018-08,PUNGGOL,4 ROOM,209B,PUNGGOL PL,13 TO 15,92.0,Model A,2014,95 years 04 months,480000.0,95.33333333333331,8,2018,4,3,4,17,1.39981635,103.90108815175736
4227,2018-08,PUNGGOL,4 ROOM,212A,PUNGGOL WALK,07 TO 09,93.0,Model A,2015,95 years 08 months,480000.0,95.66666666666669,8,2018,4,3,2,17,1.39998565,103.89920922323546
4228,2018-08,PUNGGOL,4 ROOM,211A,PUNGGOL WALK,13 TO 15,92.0,Model A,2014,94 years 09 months,481000.0,94.75,8,2018,4,3,4,17,1.4017054,103.8998087260598
4229,2018-08,PUNGGOL,4 ROOM,274C,PUNGGOL PL,01 TO 03,94.0,Premium Apartment,2013,93 years 11 months,484000.0,93.91666666666669,8,2018,4,4,0,17,1.4033597,103.90206876758845
4230,2018-08,PUNGGOL,4 ROOM,210B,PUNGGOL PL,13 TO 15,92.0,Model A,2014,95 years 04 months,487888.0,95.33333333333331,8,2018,4,3,4,17,1.4001254,103.90002203008862
4231,2018-08,PUNGGOL,4 ROOM,301D,PUNGGOL PL,07 TO 09,93.0,Premium Apartment,2011,91 years 07 months,489000.0,91.58333333333331,8,2018,4,4,2,17,1.4064548,103.906375
4232,2018-08,PUNGGOL,4 ROOM,213C,PUNGGOL WALK,13 TO 15,93.0,Model A,2015,95 years 08 months,490000.0,95.66666666666669,8,2018,4,3,4,17,1.4007036,103.89892360722754
4233,2018-08,PUNGGOL,4 ROOM,213C,PUNGGOL WALK,04 TO 06,93.0,Model A,2015,95 years 08 months,490000.0,95.66666666666669,8,2018,4,3,1,17,1.4007036,103.89892360722754
4234,2018-08,PUNGGOL,4 ROOM,306B,PUNGGOL PL,10 TO 12,95.0,Premium Apartment,2012,92 years 11 months,495000.0,92.91666666666669,8,2018,4,4,3,17,1.4058546,103.90579158046026
4235,2018-08,PUNGGOL,4 ROOM,301A,PUNGGOL CTRL,13 TO 15,93.0,Premium Apartment,2010,91 years 01 month,500888.0,91.08333333333331,8,2018,4,4,4,17,1.40415295,103.906295625708
4236,2018-08,PUNGGOL,4 ROOM,274A,PUNGGOL PL,07 TO 09,93.0,Premium Apartment,2013,93 years 11 months,502000.0,93.91666666666669,8,2018,4,4,2,17,1.4027158,103.90237415806946
4237,2018-08,PUNGGOL,4 ROOM,306C,PUNGGOL PL,13 TO 15,93.0,Premium Apartment,2012,93 years,505000.0,93.0,8,2018,4,4,4,17,1.4064208,103.9061294838126
4238,2018-08,PUNGGOL,4 ROOM,269B,PUNGGOL FIELD,07 TO 09,96.0,Premium Apartment,2013,93 years 06 months,505000.0,93.5,8,2018,4,4,2,17,1.4034122,103.89868316256096
4239,2018-08,PUNGGOL,4 ROOM,272D,PUNGGOL WALK,04 TO 06,92.0,Premium Apartment,2014,94 years 08 months,518000.0,94.66666666666669,8,2018,4,4,1,17,1.40275245,103.90042583029692
4240,2018-08,PUNGGOL,4 ROOM,289A,PUNGGOL PL,07 TO 09,98.0,Premium Apartment,2013,93 years 07 months,523000.0,93.58333333333331,8,2018,4,4,2,17,1.4064548,103.906375
4241,2018-08,PUNGGOL,4 ROOM,274B,PUNGGOL PL,10 TO 12,94.0,Premium Apartment,2013,93 years 11 months,523888.0,93.91666666666669,8,2018,4,4,3,17,1.40312235,103.90252830154512
4242,2018-08,PUNGGOL,4 ROOM,270B,PUNGGOL FIELD,13 TO 15,93.0,Premium Apartment,2013,93 years 06 months,528000.0,93.5,8,2018,4,4,4,17,1.4041611,103.89932767954544
4243,2018-08,PUNGGOL,4 ROOM,271A,PUNGGOL WALK,13 TO 15,93.0,Premium Apartment,2014,94 years 09 months,530000.0,94.75,8,2018,4,4,4,17,1.403736,103.90033243078156
4244,2018-08,PUNGGOL,4 ROOM,272B,PUNGGOL WALK,10 TO 12,93.0,Premium Apartment,2014,94 years 09 months,530000.0,94.75,8,2018,4,4,3,17,1.40333995,103.90022014082686
4245,2018-08,PUNGGOL,4 ROOM,267A,PUNGGOL FIELD,13 TO 15,99.0,Premium Apartment,2013,93 years 05 months,530000.0,93.41666666666669,8,2018,4,4,4,17,1.4025016,103.899369
4246,2018-08,PUNGGOL,4 ROOM,273D,PUNGGOL PL,16 TO 18,93.0,Premium Apartment,2013,94 years,536888.0,94.0,8,2018,4,4,5,17,1.40262495,103.9014794516021
4247,2018-08,PUNGGOL,4 ROOM,271C,PUNGGOL WALK,10 TO 12,93.0,Premium Apartment,2014,94 years 08 months,538000.0,94.66666666666669,8,2018,4,4,3,17,1.40395735,103.90089649975198
4248,2018-08,PUNGGOL,4 ROOM,288C,PUNGGOL PL,16 TO 18,96.0,Premium Apartment,2013,93 years 07 months,540000.0,93.58333333333331,8,2018,4,4,5,17,1.4025212,103.90368489547755
4249,2018-08,PUNGGOL,4 ROOM,274C,PUNGGOL PL,13 TO 15,94.0,Premium Apartment,2013,93 years 11 months,555000.0,93.91666666666669,8,2018,4,4,4,17,1.4033597,103.90206876758845
4250,2018-08,PUNGGOL,5 ROOM,168C,PUNGGOL FIELD,04 TO 06,113.0,Improved,2014,94 years 08 months,480000.0,94.66666666666669,8,2018,5,2,1,17,1.4025016,103.899369
4251,2018-08,PUNGGOL,5 ROOM,273B,PUNGGOL PL,04 TO 06,114.0,Premium Apartment,2013,94 years,585000.0,94.0,8,2018,5,4,1,17,1.4020318,103.90169169862102
4252,2018-08,PUNGGOL,5 ROOM,213A,PUNGGOL WALK,13 TO 15,113.0,Improved,2015,95 years 08 months,595000.0,95.66666666666669,8,2018,5,2,4,17,1.40028945,103.8983544869873
4253,2018-08,PUNGGOL,5 ROOM,273C,PUNGGOL PL,04 TO 06,113.0,Premium Apartment,2013,93 years 11 months,600000.0,93.91666666666669,8,2018,5,4,1,17,1.4022354,103.901273676367
4254,2018-08,PUNGGOL,5 ROOM,289D,PUNGGOL PL,07 TO 09,112.0,Premium Apartment,2013,93 years 08 months,620000.0,93.66666666666669,8,2018,5,4,2,17,1.4020567000000002,103.90362919547758
4255,2018-08,PUNGGOL,5 ROOM,213B,PUNGGOL WALK,13 TO 15,113.0,Improved,2015,95 years 08 months,620000.0,95.66666666666669,8,2018,5,2,4,17,1.40077825,103.898435254595
4256,2018-08,PUNGGOL,5 ROOM,270B,PUNGGOL FIELD,10 TO 12,116.0,Premium Apartment,2013,93 years 05 months,645000.0,93.41666666666669,8,2018,5,4,3,17,1.4041611,103.89932767954544
4257,2018-08,PUNGGOL,5 ROOM,289D,PUNGGOL PL,07 TO 09,112.0,Premium Apartment,2013,93 years 07 months,660000.0,93.58333333333331,8,2018,5,4,2,17,1.4020567000000002,103.90362919547758
4258,2018-08,QUEENSTOWN,3 ROOM,28B,DOVER CRES,07 TO 09,70.0,Model A,2012,92 years 07 months,468000.0,92.58333333333331,8,2018,3,3,2,18,1.3053821,103.78190340834242
4259,2018-08,QUEENSTOWN,3 ROOM,61B,STRATHMORE AVE,07 TO 09,70.0,Model A,2011,92 years,540000.0,92.0,8,2018,3,3,2,18,1.2937216500000002,103.81210258382715
4260,2018-08,QUEENSTOWN,3 ROOM,18A,HOLLAND DR,34 TO 36,67.0,Model A,2012,93 years 01 month,550000.0,93.08333333333331,8,2018,3,3,11,18,1.31104385,103.79195255576953
4261,2018-08,QUEENSTOWN,3 ROOM,62B,STRATHMORE AVE,22 TO 24,69.0,Model A,2011,92 years,562000.0,92.0,8,2018,3,3,7,18,1.2944609,103.8109724231818
4262,2018-08,QUEENSTOWN,3 ROOM,18B,HOLLAND DR,28 TO 30,67.0,Model A,2012,93 years 01 month,660000.0,93.08333333333331,8,2018,3,3,9,18,1.31095105,103.79161405873847
4263,2018-08,QUEENSTOWN,4 ROOM,61C,STRATHMORE AVE,04 TO 06,93.0,Model A,2011,92 years,640000.0,92.0,8,2018,4,3,1,18,1.2942066,103.8121812034684
4264,2018-08,QUEENSTOWN,4 ROOM,18D,HOLLAND DR,04 TO 06,92.0,Model A,2012,93 years 01 month,720000.0,93.08333333333331,8,2018,4,3,1,18,1.30995105,103.7925233472232
4265,2018-08,QUEENSTOWN,4 ROOM,28C,DOVER CRES,31 TO 33,95.0,Model A,2012,92 years 07 months,738000.0,92.58333333333331,8,2018,4,3,10,18,1.3057329,103.7823707565637
4266,2018-08,QUEENSTOWN,4 ROOM,28C,DOVER CRES,25 TO 27,95.0,Model A,2012,92 years 07 months,788000.0,92.58333333333331,8,2018,4,3,8,18,1.3057329,103.7823707565637
4270,2018-08,SEMBAWANG,4 ROOM,487,ADMIRALTY LINK,04 TO 06,94.0,Model A,2010,91 years,335000.0,91.0,8,2018,4,3,1,19,1.4556422,103.81612013217614
4271,2018-08,SENGKANG,2 ROOM,180B,RIVERVALE CRES,04 TO 06,47.0,Model A,2015,95 years 07 months,196000.0,95.58333333333331,8,2018,2,3,1,20,1.3886393,103.9075466
4272,2018-08,SENGKANG,2 ROOM,180B,RIVERVALE CRES,16 TO 18,47.0,Model A,2015,95 years 07 months,225000.0,95.58333333333331,8,2018,2,3,5,20,1.3886393,103.9075466
4273,2018-08,SENGKANG,2 ROOM,450C,SENGKANG WEST WAY,01 TO 03,46.0,Model A,2014,94 years 11 months,225000.0,94.91666666666669,8,2018,2,3,0,20,1.3938721,103.87332111071956
4274,2018-08,SENGKANG,2 ROOM,445B,FERNVALE RD,07 TO 09,47.0,Model A,2012,93 years 03 months,230000.0,93.25,8,2018,2,3,2,20,1.3922707,103.87404304633176
4275,2018-08,SENGKANG,2 ROOM,447A,JLN KAYU,04 TO 06,47.0,Model A,2013,94 years 03 months,235000.0,94.25,8,2018,2,3,1,20,1.3923393000000002,103.8727171935353
4276,2018-08,SENGKANG,2 ROOM,180B,RIVERVALE CRES,16 TO 18,47.0,Model A,2015,95 years 07 months,260000.0,95.58333333333331,8,2018,2,3,5,20,1.3886393,103.9075466
4277,2018-08,SENGKANG,3 ROOM,180A,RIVERVALE CRES,07 TO 09,67.0,Model A,2015,95 years 08 months,298000.0,95.66666666666669,8,2018,3,3,2,20,1.3886393,103.9075466
4278,2018-08,SENGKANG,3 ROOM,447A,JLN KAYU,10 TO 12,67.0,Model A,2013,94 years 04 months,326000.0,94.33333333333331,8,2018,3,3,3,20,1.3923393000000002,103.8727171935353
4279,2018-08,SENGKANG,3 ROOM,180D,RIVERVALE CRES,13 TO 15,67.0,Model A,2015,95 years 08 months,330000.0,95.66666666666669,8,2018,3,3,4,20,1.3886393,103.9075466
4280,2018-08,SENGKANG,3 ROOM,447A,JLN KAYU,13 TO 15,67.0,Model A,2013,94 years 04 months,340000.0,94.33333333333331,8,2018,3,3,4,20,1.3923393000000002,103.8727171935353
4281,2018-08,SENGKANG,3 ROOM,448B,SENGKANG WEST WAY,22 TO 24,67.0,Model A,2014,94 years 11 months,346000.0,94.91666666666669,8,2018,3,3,7,20,1.3934400500000002,103.87325533921606
4282,2018-08,SENGKANG,3 ROOM,448A,SENGKANG WEST WAY,16 TO 18,67.0,Model A,2014,94 years 11 months,348888.0,94.91666666666669,8,2018,3,3,5,20,1.3949956,103.8756836
4283,2018-08,SENGKANG,3 ROOM,430B,FERNVALE LINK,22 TO 24,67.0,Model A,2015,95 years 09 months,360000.0,95.75,8,2018,3,3,7,20,1.3938953,103.87835440505766
4284,2018-08,SENGKANG,4 ROOM,435B,FERNVALE RD,01 TO 03,94.0,Premium Apartment,2013,93 years 11 months,343000.0,93.91666666666669,8,2018,4,4,0,20,1.3932943999999998,103.8767176087375
4285,2018-08,SENGKANG,4 ROOM,178D,RIVERVALE CRES,01 TO 03,93.0,Model A,2015,95 years 07 months,357000.0,95.58333333333331,8,2018,4,3,0,20,1.3886393,103.9075466
4286,2018-08,SENGKANG,4 ROOM,178B,RIVERVALE CRES,13 TO 15,93.0,Model A,2015,95 years 07 months,362000.0,95.58333333333331,8,2018,4,3,4,20,1.38866535,103.90994209549083
4287,2018-08,SENGKANG,4 ROOM,178A,RIVERVALE CRES,04 TO 06,93.0,Model A,2015,95 years 08 months,365000.0,95.66666666666669,8,2018,4,3,1,20,1.3886393,103.9075466
4288,2018-08,SENGKANG,4 ROOM,178D,RIVERVALE CRES,07 TO 09,93.0,Model A,2015,95 years 07 months,365000.0,95.58333333333331,8,2018,4,3,2,20,1.3886393,103.9075466
4289,2018-08,SENGKANG,4 ROOM,178B,RIVERVALE CRES,04 TO 06,93.0,Model A,2015,95 years 08 months,370000.0,95.66666666666669,8,2018,4,3,1,20,1.38866535,103.90994209549083
4290,2018-08,SENGKANG,4 ROOM,178D,RIVERVALE CRES,07 TO 09,93.0,Model A,2015,95 years 07 months,373000.0,95.58333333333331,8,2018,4,3,2,20,1.3886393,103.9075466
4291,2018-08,SENGKANG,4 ROOM,178A,RIVERVALE CRES,07 TO 09,93.0,Model A,2015,95 years 07 months,378000.0,95.58333333333331,8,2018,4,3,2,20,1.3886393,103.9075466
4292,2018-08,SENGKANG,4 ROOM,178B,RIVERVALE CRES,10 TO 12,93.0,Model A,2015,95 years 08 months,380000.0,95.66666666666669,8,2018,4,3,3,20,1.38866535,103.90994209549083
